Type,Model,Parameters,Accuracy,Precision,Fit Time,Predict Time
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.6729773325409627,0.5263973775180728,0.9410009384155273,0.004998922348022461
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.6883436624501231,0.5405866406837445,1.367640733718872,0.005999088287353516
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.6836743356821462,0.5382789467196589,1.3140034675598145,0.005997180938720703
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.687240003395874,0.542367089716953,1.3152368068695068,0.005000114440917969
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.679174802614823,0.5580556357825401,4.565407991409302,0.004999637603759766
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.6905509805586213,0.5537782992410465,5.431968927383423,0.005532741546630859
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.687240003395874,0.5372371588609488,5.861835956573486,0.00499725341796875
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.6775617624586128,0.549605611794505,1.4779231548309326,0.0050008296966552734
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.6917395364631972,0.5575656874493287,1.2320001125335693,0.005001544952392578
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.6657611002631802,0.5058211695925401,0.9722287654876709,0.005999326705932617
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.6875795907971815,0.5403027349911925,1.29838228225708,0.005706310272216797
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.687240003395874,0.5378761402954482,1.3094747066497803,0.005999326705932617
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.6858816537906444,0.5349896764132203,1.3267014026641846,0.004999876022338867
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.6790050089141693,0.5507625762148902,4.60559606552124,0.0049664974212646484
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.6906358774089482,0.5477724292535673,5.4818503856658936,0.005969047546386719
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.6868155191442398,0.5385366950320024,5.867743253707886,0.0060007572174072266
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.6722981577383479,0.4774930333232065,2.2893192768096924,0.0049991607666015625
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.6881738687494694,0.559890311090186,2.066910743713379,0.006000041961669922
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.6817217081246286,0.5423481091103141,1.7961266040802002,0.005970001220703125
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.6931827829187537,0.5754110101711913,1.987400770187378,0.0060002803802490234
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.6882587655997963,0.5284802623316824,1.9664013385772705,0.00600123405456543
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.6877493844978352,0.5477345363768991,1.9363853931427002,0.005001068115234375
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.6735716104932506,0.5681062432158704,7.999226093292236,0.006000041961669922
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.6891926309533917,0.5525868524987221,9.508313179016113,0.004965305328369141
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.6885134561507769,0.5592370466461086,10.046633243560791,0.004969120025634766
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.6728924356906358,0.4898793623953366,2.2722628116607666,0.004998683929443359
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.6887681467017573,0.543358647027531,2.033175230026245,0.006000518798828125
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.6784956278122082,0.5452220324560002,1.8196001052856445,0.005006074905395508
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.6862212411919518,0.5277932517764337,2.0071277618408203,0.005971431732177734
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.6891077341030648,0.5485098603160624,1.982548475265503,0.0060002803802490234
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.6903811868579676,0.5320779465894465,1.9383704662322998,0.006001472473144531
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.6732320230919433,0.4968938404033064,7.995940923690796,0.00596928596496582
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.6885983530011036,0.5573485983822439,9.511574268341064,0.005974292755126953
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.6877493844978352,0.5764992326915499,10.24311900138855,0.004998922348022461
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.6780711435605739,0.5563234090671558,2.540384531021118,0.00596928596496582
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.6885983530011036,0.5625966949158179,2.3672962188720703,0.005986452102661133
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.6806180490703795,0.5290906759308646,2.179934501647949,0.004983663558959961
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.6860514474912981,0.5410076778125947,2.410734176635742,0.004999637603759766
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.6863910348926054,0.5443989332254799,2.3735694885253906,0.005999565124511719
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.6896171152050259,0.5431818602563273,2.4974942207336426,0.005000114440917969
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.6784107309618813,0.5551099358497253,8.191025018692017,0.004971504211425781
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.6882587655997963,0.5596824283857005,10.568934440612793,0.005968332290649414
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.6852873758383564,0.5413786161220948,11.985907316207886,0.004992008209228516
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.6769674845063248,0.5379915424713124,2.5349984169006348,0.004999399185180664
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.6880040750488157,0.5566950889569201,2.3650331497192383,0.004975557327270508
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.6808727396213601,0.5356158527372434,2.270371675491333,0.004999637603759766
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.6873249002462009,0.5454909756379568,2.4319443702697754,0.005972146987915039
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.6867306222939129,0.5388985644443294,2.4108760356903076,0.004999637603759766
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.6868155191442398,0.5452012161413273,2.4066829681396484,0.005000114440917969
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.678580524662535,0.5552288614934807,8.186729669570923,0.0059642791748046875
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.6885134561507769,0.5615305273188871,10.497792720794678,0.004969120025634766
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 1e-05, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.6855420663893369,0.5426756355573059,11.94236159324646,0.005999565124511719
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.0001, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.6677137278206978,0.5785211620050557,1.2234008312225342,0.00500035285949707
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.0001, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.6759487223024025,0.5608051952274002,0.8329987525939941,0.00599980354309082
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.0001, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.6546396128703625,0.4260179781700599,0.738731861114502,0.004999876022338867
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.0001, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.67628830970371,0.5587312442997358,0.8520009517669678,0.0059986114501953125
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.0001, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.6772221750573054,0.56557030999508,0.8510005474090576,0.005000591278076172
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.0001, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.6758638254520757,0.5585600281014929,0.8762557506561279,0.0049991607666015625
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.0001, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.668817386874947,0.5778794755163754,4.32895565032959,0.005973339080810547
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.0001, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.6764581034043637,0.557962364896604,5.07075834274292,0.004997968673706055
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.0001, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.676882587655998,0.5660849013799365,5.701115131378174,0.004967927932739258
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.0001, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.6665251719161219,0.5749502847222434,1.2100000381469727,0.00500035285949707
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.0001, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.6776466593089396,0.5733409134625927,0.8731184005737305,0.004999637603759766
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.0001, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.6537057475167671,0.47970679874735545,0.7440006732940674,0.00500178337097168
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.0001, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.6764581034043637,0.558009658692434,0.8744685649871826,0.005738496780395508
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.0001, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.6758638254520757,0.560117459227763,0.9149549007415771,0.005000114440917969
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.0001, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.6771372782069786,0.5712582321565296,0.8590011596679688,0.004999876022338867
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.0001, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.6686475931742932,0.5747300987702543,4.4156811237335205,0.004999399185180664
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.0001, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.6767127939553442,0.5657747769255475,5.191793918609619,0.004986286163330078
